Timestep,DolAmroth>Harad,RoGonDor>DolAmroth,RoGonDor>Harad
427,-600,13200,5196
428,-600,13200,5196
429,-600,13200,5196
430,-600,13200,5196
431,-600,13200,5196
432,-600,13200,5196
433,-600,13200,5196
434,-600,13200,5196
435,-600,13200,5196
436,-600,13200,5196
437,-600,13200,5196
438,-600,13200,5196
439,-600,13200,5196
440,-600,13200,5196
441,-600,13200,5196
442,-600,13200,5196
443,-600,13200,5196
444,-600,13200,5196
445,-600,13200,5196
446,-600,13200,5196
447,-600,13200,5196
448,-600,13200,5196
449,-600,13200,5196
450,-600,13200,5196
451,-600,13200,5196
452,-600,13200,5196
453,-600,13200,5196
454,-600,13200,5196
455,-600,13200,5196
456,-600,13200,5196
457,-600,13200,5196
458,-600,13200,5196
459,-600,13200,5196
460,-600,13200,5196
461,-600,13200,5196
462,-600,13200,5196
463,-600,13200,5196
464,-600,13200,5196
465,-600,13200,5196
466,-600,13200,5196
467,-600,13200,5196
468,-600,13200,5196
469,-600,13200,5196
470,-600,13200,5196
471,-600,13200,5196
472,-600,13200,5196
473,-600,13200,5196
474,-600,13200,5196
475,-600,13200,5196
476,-600,13200,5196
477,-600,13200,5196
478,-600,13200,5196
479,-600,13200,5196
480,-600,13200,5196
481,-600,13200,5196
482,-600,13200,5196
483,-600,13200,5196
484,-600,13200,5196
485,-600,13200,5196
486,-600,13200,5196
487,-600,13200,5196
488,-600,13200,5196
489,-600,13200,5196
490,-600,13200,5196
491,-600,13200,5196
492,-600,13200,5196
493,-600,13200,5196
494,-600,13200,5196
495,-600,13200,5196
496,-600,13200,5196
497,-600,13200,5196
498,-600,13200,5196
499,-600,13200,5196
500,-600,13200,5196
501,-600,13200,5196
502,-600,13200,5196
503,-600,13200,5196
504,-600,13200,5196
505,-600,13200,5196
506,-600,13200,5196
507,-600,13200,5196
508,-600,13200,5196
509,-600,13200,5196
510,-600,13200,5196
511,-600,13200,5196
512,-600,13200,5196
513,-600,13200,5196
514,-600,13200,5196
515,-600,13200,5196
516,-600,13200,5196
517,-600,13200,5196
518,-600,13200,5196
519,-600,13200,5196
520,-600,13200,5196
521,-600,13200,5196
522,-600,13200,5196
523,-600,13200,5196
524,-600,13200,5196
525,-600,13200,5196
526,-600,13200,5196
527,-600,13200,5196
528,-600,13200,5196
529,-600,13200,5196
530,426,13200,5196
531,405.20247418842336629,13200,5196
532,-600,13200,5196
533,-600,13200,5196
534,-600,13200,5196
535,-600,13200,5196
536,-600,13200,5196
537,-600,13200,5196
538,-600,13200,5196
539,-600,13200,5196
540,-600,13200,5196
541,-600,13200,5196
542,-600,13200,5196
543,-600,13200,5196
544,-600,13200,5196
545,-600,13200,5196
546,-600,13200,5196
547,-600,13200,5196
548,-600,13200,5196
549,-600,13200,5196
550,-600,13200,5196
551,-600,13200,5196
552,-600,13200,5196
553,-600,13200,5196
554,-600,13200,5196
555,-600,13200,5196
556,-600,13200,5196
557,-600,13200,5196
558,-600,13200,5196
559,-600,13200,5196
560,-600,13200,5196
561,-600,13200,5196
562,-600,13200,5196
563,-600,13200,5196
564,-600,13200,5196
565,-600,13200,5196
566,-600,13200,5196
567,-600,13200,5196
568,-600,13200,5196
569,-600,13200,5196
570,-600,13200,5196
571,-600,13200,5196
572,-600,13200,5196
573,-600,13200,5196
574,-600,13200,5196
575,-600,13200,5196
576,-600,13200,5196
577,-600,13200,5196
578,-600,13200,5196
579,-600,13200,5196
580,-600,13200,5196
581,-600,13200,5196
582,-600,13200,5196
583,426,13200,5196
584,426,13200,5196
585,426,13200,5196
586,426,13200,5196
587,426,13200,5196
588,-600,13200,5196
589,-600,13200,5196
590,-600,13200,5196
591,-600,13200,5196
592,-600,13200,5196
593,426,13200,5196
594,-600,13200,5196
595,-600,13200,5196
596,-600,13200,5196
597,-600,13200,5196
598,-600,13200,5196
599,-600,13200,5196
600,-600,13200,5196
601,-600,13200,5196
602,-600,13200,5196
603,-600,13200,5196
604,-600,13200,5196
605,-600,13200,5196
606,-600,13200,5196
607,-600,13200,5196
608,-600,13200,5196
609,-600,13200,5196
610,-600,13200,5196
611,-600,13200,5196
612,-600,13200,5196
613,-600,13200,5196
614,-600,13200,5196
615,-600,13200,5196
616,-600,13200,5196
617,-600,13200,5196
618,-600,13200,5196
619,-600,13200,5196
620,-600,13200,5196
621,-600,13200,5196
622,-600,13200,5196
623,-600,13200,5196
624,-600,13200,5196
625,426,13200,5196
626,-600,13200,5196
627,-600,13200,5196
628,-600,13200,5196
629,426,13200,5196
630,-600,13200,5196
631,-600,13200,5196
632,-600,13200,5196
633,-600,13200,5196
634,-600,13200,5196
635,-600,13200,5196
636,-600,13200,5196
637,-600,13200,5196
638,-600,13200,5196
639,-600,13200,5196
640,-600,13200,5196
641,-600,13200,5196
642,426,12746.889381069777301,5196
643,426,13200,5196
644,426,13200,5196
645,-600,13200,5196
646,-600,13200,5196
647,-600,13200,5196
648,-600,13200,5196
649,-600,13200,5196
650,-600,13200,5196
651,-600,13200,5196
652,-600,13200,5196
653,-600,13200,5196
654,-600,13200,5196
655,-600,13200,5196
656,-600,13200,5196
657,-600,13200,5196
658,-600,13200,5196
659,-600,13200,5196
660,-600,13200,5196
661,-600,13200,5196
662,-600,13200,5196
663,-600,13200,5196
664,-600,13200,5196
665,-600,13200,5196
666,-600,13200,5196
667,-600,13200,5196
668,-600,13200,5196
669,-600,13200,5196
670,-600,13200,5196
671,-600,13200,5196
672,-600,13200,5196
673,-600,13200,5196
674,-600,13200,5196
675,-600,13200,5196
676,-600,13200,5196
677,-600,13200,5196
678,-600,13200,5196
679,-600,13200,5196
680,-600,13200,5196
681,-600,13200,5196
682,-600,13200,5196
683,-600,13200,5196
684,-600,13200,5196
685,-600,13200,5196
686,-600,13200,5196
687,-600,13200,5196
688,-600,13200,5196
689,-600,13200,5196
690,-600,13200,5196
691,-600,13200,5196
692,-600,13200,5196
693,-600,13200,5196
694,-600,13200,5196
695,-600,13200,5196
696,-600,13200,5196
697,-600,13200,5196
698,-600,13200,5196
699,-600,13200,5196
700,-600,13200,5196
701,-600,13200,5196
702,-600,13200,5196
703,-600,13200,5196
704,-600,13200,5196
705,-600,13200,5196
706,-600,13200,5196
707,-600,13200,5196
708,-600,13200,5196
709,-600,13200,5196
710,-600,13200,5196
711,-600,13200,5196
712,-600,13200,5196
713,-600,13200,5196
714,-600,13200,5196
715,-600,13200,5196
716,-600,13200,5196
717,-600,13200,5196
718,-600,13200,5196
719,-600,13200,5196
720,-600,13200,5196
721,-600,13200,5196
722,-600,13200,5196
723,-600,13200,5196
724,-600,13200,5196
725,-600,13200,5196
726,-600,13200,5196
727,-600,13200,5196
728,-600,13200,5196
729,-600,13200,5196
730,-600,13200,5196
731,-600,13200,5196
732,-600,13200,5196
733,-600,13200,5196
734,-600,13200,5196
735,-600,13200,5196
736,-600,13200,5196
737,-600,13200,5196
738,-600,13200,5196
739,-600,13200,5196
740,-600,13200,5196
741,-600,13200,5196
742,-600,13200,5196
743,426,13200,5196
744,-600,13200,5196
745,426,13200,5196
746,-600,13200,5196
747,-239.39694428392976988,13200,5196
748,426,13200,5196
749,-600,13200,5196
750,-600,13200,-6960
751,-600,13200,-6960
752,-600,-12000,-6960
753,-600,13200,-6960
754,-600,13200,-6960
755,-600,5057.8851902928145137,-6960
756,-600,-12000,-6960
757,-600,-12000,-6960
758,-600,13200,-6960
759,-600,13200,-6960
760,-600,13200,2373.269674509530887
761,-600,13200,5196
762,-600,13200,-6960
763,-600,13200,5196
764,-600,13200,5196
765,-600,13200,5196
766,-600,13200,5196
767,426,13200,5196
768,-600,13200,5196
769,-600,13200,5196
770,426,13200,5196
771,-600,13200,5196
772,-600,13200,5196
773,-600,13200,5196
774,426,13200,5196
775,-600,13200,5196
776,-600,13200,5196
777,-600,13200,5196
778,-600,13200,5196
779,-600,13200,5196
780,-600,13200,5196
781,-600,13200,5196
782,-600,13200,5196
783,-600,13200,5196
784,-600,13200,5196
785,-600,13200,5196
786,-600,13200,5196
787,-600,13200,5196
788,-600,13200,5196
789,426,13200,5196
790,-600,13200,5196
791,-600,13200,-6960
792,-600,13200,4903.8561403546482325
793,-600,13200,5196
794,-600,13200,5196
795,-600,-12000,-6960
796,-600,-12000,-6960
797,-600,13200,5196
798,-600,13200,-6960
799,-600,13200,5196
800,-600,13200,5196
801,-600,13200,5196
802,-600,-12000,-6960
803,-600,13200,5196
804,-600,13200,-6960
805,-600,13200,5196
806,-600,13200,-6960
807,-600,13200,-3943.5057622454478405
808,-600,13200,-6960
809,-600,13200,-6960
810,-600,13200,-6960
811,-600,10072.748020159866428,-6960
812,-600,-12000,-6960
813,-600,13200,-6960
814,-600,13200,-6960
815,-600,-12000,-6960
816,-600,-7427.7907432024367154,-6960
817,-600,13200,-6960
818,-600,13200,-6960
819,-600,13200,-6960
820,-600,13200,-6960
821,-600,13200,-6960
822,-600,13200,-6960
823,-600,13200,-6960
824,-600,13200,-6960
825,-600,13200,-6960
826,-600,-12000,-6960
827,-600,-12000,-6960
828,-600,-12000,-6960
829,-600,-12000,-6960
830,426,13200,5196
831,-600,13200,5196
832,-600,13200,5196
833,-600,13200,5196
834,-600,13200,5196
835,-600,13200,5196
836,-600,13200,5196
837,-600,13200,5196
838,-600,13200,5196
839,-600,13200,5196
840,-600,13200,5196
841,426,13200,5196
842,426,13200,5196
843,-600,13200,5196
844,-600,13200,5196
845,426,13200,5196
846,-600,13200,5196
847,-600,13200,5196
848,-138.69237317715305835,13200,5196
849,426,13200,5196
850,-600,13200,5196
851,426,13200,5196
852,426,13200,5196
853,-600,13200,5196
854,-600,13200,5196
855,426,13200,5196
856,-600,13200,5196
857,-600,13200,5196
858,-600,13200,5196
859,-600,13200,5196
860,-600,13200,5196
861,426,13200,5196
862,-600,13200,5196
863,-600,13200,5196
864,-600,13200,5196
865,-600,13200,5196
866,-600,13200,5196
867,-600,13200,5196
868,-600,13200,5196
869,-600,13200,5196
870,-600,13200,5196
871,-600,13200,5196
872,-600,13200,5196
873,-600,13200,5196
874,-600,13200,5196
875,-600,13200,5196
876,-600,13200,5196
877,-600,13200,5196
878,-600,13200,5196
879,-600,13200,5196
880,-600,13200,5196
881,-600,13200,5196
882,-600,13200,5196
883,-600,13200,5196
884,-600,13200,5196
885,-600,13200,5196
886,-600,13200,5196
887,-600,13200,5196
888,-600,13200,5196
889,-600,13200,5196
890,-600,13200,5196
891,-600,13200,5196
892,-600,13200,5196
893,-600,13200,5196
894,-600,13200,5196
895,-600,13200,5196
896,-600,13200,5196
897,-600,13200,5196
898,-600,13200,5196
899,-600,13200,5196
900,-600,13200,5196
901,-600,13200,5196
902,-600,13200,5196
903,-600,13200,5196
904,-600,13200,5196
905,-600,13200,5196
906,-600,13200,5196
907,-600,13200,5196
908,-600,13200,5196
909,-600,13200,5196
910,-600,13200,5196
911,-600,13200,5196
912,-600,13200,5196
913,-600,13200,5196
914,-600,13200,5196
915,-600,13200,5196
916,-600,13200,5196
917,-600,13200,5196
918,-600,13200,5196
919,-600,13200,5196
920,-600,13200,5196
921,-600,13200,5196
922,-600,13200,5196
923,-600,13200,5196
924,-600,13200,5196
925,-600,13200,5196
926,-600,13200,5196
927,426,13200,5196
928,-600,13200,5196
929,-600,13200,5196
930,-600,13200,5196
931,-600,13200,5196
932,426,13200,5196
933,-600,13200,5196
934,-600,13200,5196
935,426,13200,5196
936,-600,13200,5196
937,-600,13200,5196
938,-600,13200,5196
939,426,13200,5196
940,426,13200,5196
941,-600,13200,5196
942,-600,13200,5196
943,-600,13200,5196
944,-600,13200,5196
945,-600,13200,5196
946,-600,13200,5196
947,-600,13200,5196
948,-600,13200,5196
949,426,13200,5196
950,-600,13200,5196
951,-600,13200,5196
952,-600,13200,5196
953,-600,13200,5196
954,-600,13200,5196
955,-600,13200,5196
956,426,13200,5196
957,-600,13200,5196
958,-600,13200,5196
959,426,13200,5196
960,426,13200,5196
961,-600,13200,5196
962,426,13200,5196
963,426,13200,5196
964,-600,13200,5196
965,-600,13200,5196
966,-600,13200,5196
967,-600,13200,5196
968,-600,13200,5196
969,-600,13200,5196
970,426,13200,5196
971,426,13200,5196
972,426,13200,5196
973,426,13200,5196
974,-600,13200,5196
975,-600,13200,5196
976,-600,13200,5196
977,-600,13200,5196
978,-600,13200,5196
979,-600,13200,5196
980,-600,13200,5196
981,-600,13200,5196
982,-600,13200,5196
983,-600,13200,5196
984,-600,13200,5196
985,426,13200,5196
986,426,13200,5196
987,-600,13200,5196
988,-600,13200,5196
989,426,13200,5196
990,426,13200,5196
991,-600,13200,5196
992,-600,13200,5196
993,426,13200,5196
994,426,13200,5196
995,-600,13200,5196
996,-600,13200,5196
997,-600,13200,5196
998,-600,13200,5196
999,-600,13200,5196
1000,-600,13200,5196
1001,-600,13200,5196
1002,-600,13200,5196
1003,-600,13200,5196
1004,-600,13200,5196
1005,-600,13200,5196
1006,-600,13200,5196
1007,-600,13200,5196
1008,-600,13200,5196
1009,-600,13200,5196
1010,-600,13200,5196
1011,-600,13200,5196
1012,-600,13200,5196
1013,-600,13200,5196
1014,-600,13200,5196
1015,-600,13200,5196
1016,-600,13200,5196
1017,-600,13200,5196
1018,-600,13200,5196
1019,-600,13200,5196
1020,-600,13200,5196
1021,426,13200,5196
1022,426,13200,5196
1023,426,13200,5196
1024,426,13200,5196
1025,426,13200,5196
1026,-600,13200,5196
1027,-600,13200,5196
1028,-600,13200,5196
1029,-600,13200,5196
1030,-600,13200,5196
1031,-600,13200,5196
1032,-600,13200,5196
1033,-600,13200,5196
1034,426,13200,5196
1035,426,13200,5196
1036,-600,13200,5196
1037,-600,13200,5196
1038,-600,13200,5196
1039,426,13200,5196
1040,-600,13200,5196
1041,-600,13200,5196
1042,-600,13200,5196
1043,-600,13200,5196
1044,-600,13200,5196
1045,-600,13200,5196
1046,-600,13200,5196
1047,-600,13200,5196
1048,426,13200,5196
1049,-600,13200,5196
1050,-600,13200,5196
1051,-600,13200,5196
1052,-600,13200,5196
1053,-600,13200,5196
1054,-600,13200,5196
1055,-600,13200,5196
1056,-600,13200,5196
1057,-600,13200,5196
1058,-600,13200,5196
1059,-600,13200,5196
1060,-600,13200,5196
1061,-600,13200,5196
1062,-600,13200,5196
1063,-600,13200,5196
1064,-600,13200,5196
1065,-600,13200,5196
1066,-600,13200,5196
1067,-600,13200,5196
1068,-600,13200,5196
1069,-600,13200,5196
1070,-600,13200,5196
1071,-600,13200,5196
1072,-600,13200,5196
1073,-600,13200,5196
1074,-600,13200,5196
1075,-600,13200,5196
1076,-600,13200,5196
1077,-600,13200,5196
1078,-600,13200,5196
1079,-600,13200,5196
1080,-600,13200,5196
1081,-600,13200,5196
1082,-600,13200,5196
1083,-600,13200,5196
1084,-600,13200,5196
1085,-600,13200,5196
1086,-600,13200,5196
1087,-600,13200,5196
1088,-600,13200,5196
1089,-600,13200,5196
1090,-600,13200,-6960
1091,-600,13200,5196
1092,-600,13200,5196
1093,-600,13200,5196
1094,-600,13200,5196
1095,-600,13200,5196
1096,-600,13200,5196
1097,426,13200,5196
1098,426,-10978.673481908073882,5196
1099,426,-12000,5196
1100,426,-12000,5196
1101,426,-12000,5196
1102,426,13200,5196
1103,426,-5773.9137556011919514,5196
1104,426,8252.7486531542890589,5196
1105,426,13200,5196
1106,426,13200,5196
1107,426,13182.061260584217962,5196
1108,426,13200,5196
1109,426,13200,5196
1110,426,13200,5196
1111,426,9854.1108349561109208,5196
1112,426,-8494.992681352145155,5196
1113,426,13200,5196
1114,426,-11841.506183540739585,5196
1115,426,-2088.8762540935931611,5196
1116,426,4601.466222790601023,5196
1117,426,13200,5196
1118,-600,6204.7400156245785183,-6960
1119,426,-12000,5196
1120,-600,13200,-6960
1121,426,12333.313519222545438,5196
1122,426,12271.146482701471541,5196
1123,426,-12000,5196
1124,426,10537.689953056658851,5196
1125,426,13200,5196
1126,426,6917.3393873136665206,5196
1127,426,-8076.1084173184499377,5196
1128,426,5962.0141450253358926,5196
1129,426,13200,5196
1130,426,-3589.3373131817497779,5196
1131,426,6921.6541008753847564,5196
1132,426,13115.227571579365758,5196
1133,426,7846.4022291886940366,5196
1134,426,7471.9656731987779494,5196
1135,426,12668.262924642840517,5196
1136,426,13200,5196
1137,426,-12000,5196
1138,426,13200,5196
1139,426,2925.7567779664532281,5196
1140,426,-12000,5196
1141,426,-8362.1832233222812647,5196
1142,426,13200,5196
1143,426,13200,5196
1144,426,7325.6312660201438121,5196
1145,-600,13200,1456.4117154233390465
1146,426,13200,5196
1147,426,13200,5196
1148,426,13200,5196
1149,426,13200,5196
1150,426,8364.0402371241943911,5196
1151,426,-9931.1015269827767042,5196
1152,426,-3104.7437150349796866,5196
1153,426,5675.2313582247297745,5196
1154,426,-10446.505211908734054,5196
1155,426,1047.9311411204253091,5196
1156,426,13200,5196
1157,426,13200,5196
1158,426,13200,5196
1159,426,13200,5196
1160,426,13200,5196
1161,426,13200,5196
1162,426,13200,5196
1163,426,-2489.8905920824618079,5196
1164,426,13200,5196
1165,426,13200,5196
1166,426,13200,5196
1167,426,13200,5196
1168,426,13200,5196
1169,426,837.55657901836093515,5196
1170,426,13200,5196
1171,426,13180.582884639843542,5196
1172,426,-3874.0066840207437053,5196
1173,426,13200,-2873.262868202815298
1174,426,13200,5196
1175,426,-6132.3887086354807252,5196
1176,-600,10976.909976445102075,-6960
1177,426,13200,5196
1178,426,13200,5196
1179,426,13200,5196
1180,426,13200,5196
1181,426,13200,5196
1182,426,13200,5196
1183,426,1533.1240364157274598,5196
1184,426,12813.081379048649978,5196
1185,426,13200,5196
1186,426,13200,5196
1187,426,-7538.754778352813446,5196
1188,426,-12000,5196
1189,426,7954.0953758971299976,5196
1190,426,13200,5196
1191,426,-12000,5196
1192,426,-12000,5196
1193,426,2316.4633309163036756,5196
1194,426,-12000,5196
1195,426,-12000,5196
1196,426,-12000,5196
1197,426,-12000,5196
1198,426,-12000,5196
1199,426,-12000,5196
1200,426,-12000,5196
